Entity,Code,Date,Daily new confirmed cases of COVID-19 per million people (cases)
Luxembourg,LUX,"Apr 17, 2020",113.423
Luxembourg,LUX,"Apr 18, 2020",57.51
Luxembourg,LUX,"Apr 19, 2020",91.058
Luxembourg,LUX,"Apr 20, 2020",20.768
Luxembourg,LUX,"Apr 21, 2020",12.78
Luxembourg,LUX,"Apr 22, 2020",95.85
Luxembourg,LUX,"Apr 23, 2020",57.51
Luxembourg,LUX,"Apr 24, 2020",17.573
Luxembourg,LUX,"Apr 25, 2020",47.925
Luxembourg,LUX,"Apr 26, 2020",25.56
Luxembourg,LUX,"Apr 27, 2020",19.17
Luxembourg,LUX,"Apr 28, 2020",9.585
Luxembourg,LUX,"Apr 29, 2020",19.17
Luxembourg,LUX,"Apr 30, 2020",44.73
Luxembourg,LUX,"May 1, 2020",23.963
Luxembourg,LUX,"May 2, 2020",28.755
Luxembourg,LUX,"May 3, 2020",15.975
Macedonia,MKD,"Feb 27, 2020",0.48
Macedonia,MKD,"Mar 7, 2020",0.96
Macedonia,MKD,"Mar 11, 2020",1.92
Macedonia,MKD,"Mar 13, 2020",0.96
Macedonia,MKD,"Mar 14, 2020",1.92
Macedonia,MKD,"Mar 17, 2020",2.88
Macedonia,MKD,"Mar 18, 2020",5.76
Macedonia,MKD,"Mar 19, 2020",5.28
Macedonia,MKD,"Mar 20, 2020",2.88
Macedonia,MKD,"Mar 21, 2020",10.56
Macedonia,MKD,"Mar 22, 2020",7.2
Macedonia,MKD,"Mar 23, 2020",13.92
Macedonia,MKD,"Mar 24, 2020",10.56
Macedonia,MKD,"Mar 25, 2020",5.76
Macedonia,MKD,"Mar 26, 2020",13.92
Macedonia,MKD,"Mar 27, 2020",11.52
Macedonia,MKD,"Mar 28, 2020",8.64
Macedonia,MKD,"Mar 29, 2020",10.56
Macedonia,MKD,"Mar 30, 2020",8.64
Macedonia,MKD,"Mar 31, 2020",12.48
Macedonia,MKD,"Apr 1, 2020",21.12
Macedonia,MKD,"Apr 2, 2020",12
Macedonia,MKD,"Apr 4, 2020",36.479
Macedonia,MKD,"Apr 5, 2020",25.439
Macedonia,MKD,"Apr 7, 2020",41.759
Macedonia,MKD,"Apr 8, 2020",13.92
Macedonia,MKD,"Apr 9, 2020",8.64
Macedonia,MKD,"Apr 10, 2020",22.08
Macedonia,MKD,"Apr 11, 2020",23.039
Macedonia,MKD,"Apr 12, 2020",23.519
Macedonia,MKD,"Apr 13, 2020",32.639
Macedonia,MKD,"Apr 14, 2020",12.48
Macedonia,MKD,"Apr 15, 2020",25.919
Macedonia,MKD,"Apr 16, 2020",31.679
Macedonia,MKD,"Apr 17, 2020",51.359
Macedonia,MKD,"Apr 18, 2020",17.28
Macedonia,MKD,"Apr 19, 2020",25.439
Macedonia,MKD,"Apr 20, 2020",17.76
Macedonia,MKD,"Apr 21, 2020",8.64
Macedonia,MKD,"Apr 22, 2020",2.88
Macedonia,MKD,"Apr 23, 2020",13.44
Macedonia,MKD,"Apr 24, 2020",19.68
Macedonia,MKD,"Apr 25, 2020",12.48
Macedonia,MKD,"Apr 26, 2020",19.68
Macedonia,MKD,"Apr 27, 2020",9.12
Macedonia,MKD,"Apr 28, 2020",6.24
Macedonia,MKD,"Apr 29, 2020",10.56
Macedonia,MKD,"Apr 30, 2020",10.08
Macedonia,MKD,"May 1, 2020",11.04
Macedonia,MKD,"May 2, 2020",13.92
Macedonia,MKD,"May 3, 2020",5.76
Madagascar,MDG,"Mar 21, 2020",0.108
Madagascar,MDG,"Mar 24, 2020",0.506
Madagascar,MDG,"Mar 25, 2020",0.072
Madagascar,MDG,"Mar 27, 2020",0.144
Madagascar,MDG,"Mar 28, 2020",0.036
Madagascar,MDG,"Mar 29, 2020",0.144
Madagascar,MDG,"Mar 30, 2020",0.325
Madagascar,MDG,"Mar 31, 2020",0.253
Madagascar,MDG,"Apr 1, 2020",0.072
Madagascar,MDG,"Apr 2, 2020",0.289
Madagascar,MDG,"Apr 3, 2020",0.181
Madagascar,MDG,"Apr 4, 2020",0.217
Madagascar,MDG,"Apr 5, 2020",0.217
Madagascar,MDG,"Apr 6, 2020",0.036
Madagascar,MDG,"Apr 7, 2020",0.181
Madagascar,MDG,"Apr 8, 2020",0.289
Madagascar,MDG,"Apr 9, 2020",0.289
Madagascar,MDG,"Apr 11, 2020",0.325
Madagascar,MDG,"Apr 13, 2020",0.144
Madagascar,MDG,"Apr 15, 2020",0.072
Madagascar,MDG,"Apr 16, 2020",0.072
Madagascar,MDG,"Apr 17, 2020",0.036
Madagascar,MDG,"Apr 18, 2020",0.217
Madagascar,MDG,"Apr 20, 2020",0.144
Madagascar,MDG,"Apr 25, 2020",0.036
Madagascar,MDG,"Apr 26, 2020",0.072
Madagascar,MDG,"Apr 28, 2020",0.144
Madagascar,MDG,"May 1, 2020",0.144
Madagascar,MDG,"May 2, 2020",0.108
Malawi,MWI,"Apr 3, 2020",0.157
Malawi,MWI,"Apr 5, 2020",0.052
Malawi,MWI,"Apr 7, 2020",0.052
Malawi,MWI,"Apr 8, 2020",0.157
Malawi,MWI,"Apr 11, 2020",0.052
Malawi,MWI,"Apr 12, 2020",0.157
Malawi,MWI,"Apr 13, 2020",0.052
Malawi,MWI,"Apr 14, 2020",0.157
Malawi,MWI,"Apr 18, 2020",0.052
Malawi,MWI,"Apr 22, 2020",0.052
Malawi,MWI,"Apr 23, 2020",0.261
Malawi,MWI,"Apr 24, 2020",0.523
Malawi,MWI,"Apr 27, 2020",0.052
Malawi,MWI,"Apr 28, 2020",0.105
Malawi,MWI,"May 1, 2020",0.052
Malawi,MWI,"May 3, 2020",0.052
Malaysia,MYS,"Jan 25, 2020",0.093
Malaysia,MYS,"Jan 26, 2020",0.031
Malaysia,MYS,"Jan 29, 2020",0.093
Malaysia,MYS,"Jan 31, 2020",0.031
Malaysia,MYS,"Feb 5, 2020",0.062
Malaysia,MYS,"Feb 6, 2020",0.062
Malaysia,MYS,"Feb 7, 2020",0.062
Malaysia,MYS,"Feb 8, 2020",0.031
Malaysia,MYS,"Feb 9, 2020",0.031
Malaysia,MYS,"Feb 10, 2020",0.062
Malaysia,MYS,"Feb 14, 2020",0.031
Malaysia,MYS,"Feb 15, 2020",0.062
Malaysia,MYS,"Feb 16, 2020",0.031
Malaysia,MYS,"Feb 28, 2020",0.031
Malaysia,MYS,"Feb 29, 2020",0.062
Malaysia,MYS,"Mar 2, 2020",0.124
Malaysia,MYS,"Mar 4, 2020",0.216
Malaysia,MYS,"Mar 5, 2020",0.433
Malaysia,MYS,"Mar 7, 2020",1.02
Malaysia,MYS,"Mar 8, 2020",0.309
Malaysia,MYS,"Mar 9, 2020",0.185
Malaysia,MYS,"Mar 10, 2020",0.556
Malaysia,MYS,"Mar 11, 2020",0.371
Malaysia,MYS,"Mar 12, 2020",0.618
Malaysia,MYS,"Mar 13, 2020",0.278
Malaysia,MYS,"Mar 14, 2020",1.205
Malaysia,MYS,"Mar 15, 2020",1.267
Malaysia,MYS,"Mar 16, 2020",5.87
Malaysia,MYS,"Mar 17, 2020",3.862
Malaysia,MYS,"Mar 18, 2020",3.708
Malaysia,MYS,"Mar 19, 2020",3.615
Malaysia,MYS,"Mar 20, 2020",3.399
Malaysia,MYS,"Mar 21, 2020",4.017
Malaysia,MYS,"Mar 22, 2020",4.727
Malaysia,MYS,"Mar 23, 2020",3.8
Malaysia,MYS,"Mar 24, 2020",6.55
Malaysia,MYS,"Mar 25, 2020",3.275
Malaysia,MYS,"Mar 26, 2020",5.314
Malaysia,MYS,"Mar 27, 2020",7.261
Malaysia,MYS,"Mar 28, 2020",4.017
Malaysia,MYS,"Mar 29, 2020",4.913
Malaysia,MYS,"Mar 30, 2020",4.634
Malaysia,MYS,"Mar 31, 2020",4.82
Malaysia,MYS,"Apr 1, 2020",4.326
Malaysia,MYS,"Apr 2, 2020",4.387
Malaysia,MYS,"Apr 3, 2020",6.426
Malaysia,MYS,"Apr 4, 2020",6.705
Malaysia,MYS,"Apr 5, 2020",4.634
Malaysia,MYS,"Apr 6, 2020",5.53
Malaysia,MYS,"Apr 7, 2020",4.047
Malaysia,MYS,"Apr 8, 2020",5.252
Malaysia,MYS,"Apr 9, 2020",4.82
Malaysia,MYS,"Apr 10, 2020",3.368
Malaysia,MYS,"Apr 11, 2020",3.646
Malaysia,MYS,"Apr 12, 2020",5.685
Malaysia,MYS,"Apr 13, 2020",4.727
Malaysia,MYS,"Apr 14, 2020",4.14
Malaysia,MYS,"Apr 15, 2020",5.252
Malaysia,MYS,"Apr 16, 2020",2.626
Malaysia,MYS,"Apr 17, 2020",3.399
Malaysia,MYS,"Apr 18, 2020",2.132
Malaysia,MYS,"Apr 19, 2020",1.668
Malaysia,MYS,"Apr 20, 2020",2.595
Malaysia,MYS,"Apr 21, 2020",1.112
Malaysia,MYS,"Apr 22, 2020",1.761
Malaysia,MYS,"Apr 23, 2020",1.545
Malaysia,MYS,"Apr 24, 2020",2.194
Malaysia,MYS,"Apr 25, 2020",2.719
Malaysia,MYS,"Apr 26, 2020",1.576
Malaysia,MYS,"Apr 27, 2020",1.174
Malaysia,MYS,"Apr 28, 2020",1.236
Malaysia,MYS,"Apr 29, 2020",0.958
Malaysia,MYS,"Apr 30, 2020",2.904
Malaysia,MYS,"May 1, 2020",1.761
Malaysia,MYS,"May 2, 2020",2.132
Malaysia,MYS,"May 3, 2020",3.244
Maldives,MDV,"Mar 8, 2020",3.7
Maldives,MDV,"Mar 9, 2020",3.7
Maldives,MDV,"Mar 11, 2020",3.7
Maldives,MDV,"Mar 12, 2020",3.7
Maldives,MDV,"Mar 14, 2020",1.85
Maldives,MDV,"Mar 16, 2020",7.4
Maldives,MDV,"Mar 28, 2020",1.85
Maldives,MDV,"Mar 29, 2020",3.7
Maldives,MDV,"Mar 30, 2020",1.85
Maldives,MDV,"Apr 1, 2020",1.85
Maldives,MDV,"Apr 2, 2020",1.85
Maldives,MDV,"Apr 13, 2020",1.85
Maldives,MDV,"Apr 15, 2020",1.85
Maldives,MDV,"Apr 17, 2020",7.4
Maldives,MDV,"Apr 18, 2020",7.4
Maldives,MDV,"Apr 19, 2020",11.1
Maldives,MDV,"Apr 20, 2020",31.45
Maldives,MDV,"Apr 21, 2020",31.45
Maldives,MDV,"Apr 22, 2020",29.6
Maldives,MDV,"Apr 24, 2020",46.25
Maldives,MDV,"Apr 25, 2020",33.3
Maldives,MDV,"Apr 26, 2020",16.65
Maldives,MDV,"Apr 27, 2020",142.45
Maldives,MDV,"Apr 29, 2020",57.35
Maldives,MDV,"Apr 30, 2020",59.2
Maldives,MDV,"May 1, 2020",353.349
Maldives,MDV,"May 2, 2020",42.55
Maldives,MDV,"May 3, 2020",51.8
Mali,MLI,"Mar 26, 2020",0.099
Mali,MLI,"Mar 27, 2020",0.099
Mali,MLI,"Mar 29, 2020",0.247
Mali,MLI,"Mar 30, 2020",0.444
Mali,MLI,"Apr 2, 2020",0.494
Mali,MLI,"Apr 3, 2020",0.395
Mali,MLI,"Apr 4, 2020",0.148
Mali,MLI,"Apr 5, 2020",0.099
Mali,MLI,"Apr 6, 2020",0.198
Mali,MLI,"Apr 7, 2020",0.099
Mali,MLI,"Apr 8, 2020",0.444
Mali,MLI,"Apr 9, 2020",0.148
Mali,MLI,"Apr 11, 2020",1.383
Mali,MLI,"Apr 12, 2020",0.889
Mali,MLI,"Apr 13, 2020",0.543
Mali,MLI,"Apr 14, 2020",0.346
Mali,MLI,"Apr 15, 2020",1.037
Mali,MLI,"Apr 16, 2020",0.198
Mali,MLI,"Apr 17, 2020",1.136
Mali,MLI,"Apr 18, 2020",0.938
Mali,MLI,"Apr 19, 2020",1.284
Mali,MLI,"Apr 20, 2020",0.395
Mali,MLI,"Apr 21, 2020",1.086
Mali,MLI,"Apr 22, 2020",0.593
Mali,MLI,"Apr 23, 2020",1.728
Mali,MLI,"Apr 24, 2020",0.79
Mali,MLI,"Apr 25, 2020",0.79
Mali,MLI,"Apr 26, 2020",2.222
Mali,MLI,"Apr 27, 2020",0.938
Mali,MLI,"Apr 28, 2020",0.938
Mali,MLI,"Apr 29, 2020",0.79
Mali,MLI,"Apr 30, 2020",2.864
Mali,MLI,"May 1, 2020",0.395
Mali,MLI,"May 2, 2020",0.889
Mali,MLI,"May 3, 2020",1.778
Malta,MLT,"Mar 8, 2020",6.794
Malta,MLT,"Mar 10, 2020",2.265
Malta,MLT,"Mar 12, 2020",4.53
Malta,MLT,"Mar 13, 2020",6.794
Malta,MLT,"Mar 14, 2020",6.794
Malta,MLT,"Mar 15, 2020",13.589
Malta,MLT,"Mar 16, 2020",6.794
Malta,MLT,"Mar 17, 2020",20.383
Malta,MLT,"Mar 18, 2020",18.118
Malta,MLT,"Mar 19, 2020",22.648
Malta,MLT,"Mar 20, 2020",11.324
Malta,MLT,"Mar 21, 2020",24.913
Malta,MLT,"Mar 22, 2020",20.383
Malta,MLT,"Mar 23, 2020",38.502
Malta,MLT,"Mar 24, 2020",38.502
Malta,MLT,"Mar 25, 2020",29.442
Malta,MLT,"Mar 26, 2020",20.383
Malta,MLT,"Mar 27, 2020",11.324
Malta,MLT,"Mar 28, 2020",11.324
Malta,MLT,"Mar 29, 2020",22.648
Malta,MLT,"Mar 30, 2020",4.53
Malta,MLT,"Mar 31, 2020",11.324
Malta,MLT,"Apr 1, 2020",24.913
Malta,MLT,"Apr 2, 2020",47.561
Malta,MLT,"Apr 3, 2020",15.854
Malta,MLT,"Apr 4, 2020",15.854
Malta,MLT,"Apr 5, 2020",24.913
Malta,MLT,"Apr 6, 2020",47.561
Malta,MLT,"Apr 7, 2020",15.854
Malta,MLT,"Apr 8, 2020",117.77
Malta,MLT,"Apr 9, 2020",13.589
Malta,MLT,"Apr 10, 2020",86.063
Malta,MLT,"Apr 11, 2020",29.442
Malta,MLT,"Apr 12, 2020",45.296
Malta,MLT,"Apr 13, 2020",18.118
Malta,MLT,"Apr 14, 2020",13.589
Malta,MLT,"Apr 15, 2020",20.383
Malta,MLT,"Apr 16, 2020",13.589
Malta,MLT,"Apr 17, 2020",29.442
Malta,MLT,"Apr 18, 2020",22.648
Malta,MLT,"Apr 19, 2020",9.059
Malta,MLT,"Apr 20, 2020",2.265
Malta,MLT,"Apr 21, 2020",9.059
Malta,MLT,"Apr 22, 2020",27.178
Malta,MLT,"Apr 23, 2020",2.265
Malta,MLT,"Apr 24, 2020",2.265
Malta,MLT,"Apr 25, 2020",4.53
Malta,MLT,"Apr 26, 2020",2.265
Malta,MLT,"Apr 28, 2020",4.53
Malta,MLT,"Apr 30, 2020",29.442
Malta,MLT,"May 1, 2020",4.53
Malta,MLT,"May 2, 2020",4.53
Mauritania,MRT,"Mar 15, 2020",0.215
Mauritania,MRT,"Mar 20, 2020",0.215
Mauritania,MRT,"Mar 27, 2020",0.215
Mauritania,MRT,"Mar 29, 2020",0.43
Mauritania,MRT,"Apr 3, 2020",0.215
Mauritania,MRT,"Apr 10, 2020",0.215
Mauritania,MRT,"May 1, 2020",0.215
Mauritius,MUS,"Mar 20, 2020",2.359
Mauritius,MUS,"Mar 21, 2020",7.077
Mauritius,MUS,"Mar 22, 2020",1.573
Mauritius,MUS,"Mar 23, 2020",11.008
Mauritius,MUS,"Mar 24, 2020",6.29
Mauritius,MUS,"Mar 25, 2020",4.718
Mauritius,MUS,"Mar 26, 2020",4.718
Mauritius,MUS,"Mar 27, 2020",25.948
Mauritius,MUS,"Mar 28, 2020",10.222
Mauritius,MUS,"Mar 29, 2020",6.29
Mauritius,MUS,"Mar 30, 2020",6.29
Mauritius,MUS,"Mar 31, 2020",14.154
Mauritius,MUS,"Apr 1, 2020",11.795
Mauritius,MUS,"Apr 2, 2020",8.649
Mauritius,MUS,"Apr 3, 2020",11.795
Mauritius,MUS,"Apr 4, 2020",13.367
Mauritius,MUS,"Apr 5, 2020",7.863
Mauritius,MUS,"Apr 6, 2020",24.376
Mauritius,MUS,"Apr 7, 2020",13.367
Mauritius,MUS,"Apr 8, 2020",18.871
Mauritius,MUS,"Apr 9, 2020",3.932
Mauritius,MUS,"Apr 10, 2020",32.239
Mauritius,MUS,"Apr 11, 2020",3.145
Mauritius,MUS,"Apr 12, 2020",0.786
Mauritius,MUS,"Apr 13, 2020",3.932
Mauritius,MUS,"Apr 19, 2020",0.786
Mauritius,MUS,"Apr 20, 2020",2.359
Mauritius,MUS,"Apr 23, 2020",0.786
Mauritius,MUS,"Apr 24, 2020",1.573
Mauritius,MUS,"Apr 27, 2020",0.786
Mauritius,MUS,"Apr 28, 2020",1.573
Mexico,MEX,"Feb 29, 2020",0.016
Mexico,MEX,"Mar 1, 2020",0.016
Mexico,MEX,"Mar 2, 2020",0.008
Mexico,MEX,"Mar 9, 2020",0.016
Mexico,MEX,"Mar 12, 2020",0.031
Mexico,MEX,"Mar 13, 2020",0.039
Mexico,MEX,"Mar 14, 2020",0.078
Mexico,MEX,"Mar 15, 2020",0.116
Mexico,MEX,"Mar 16, 2020",0.093
Mexico,MEX,"Mar 17, 2020",0.225
Mexico,MEX,"Mar 18, 2020",0.085
Mexico,MEX,"Mar 19, 2020",0.194
Mexico,MEX,"Mar 20, 2020",0.357
Mexico,MEX,"Mar 21, 2020",0.302
Mexico,MEX,"Mar 22, 2020",0.372
Mexico,MEX,"Mar 23, 2020",0.504
Mexico,MEX,"Mar 24, 2020",0.396
Mexico,MEX,"Mar 25, 2020",0.295
Mexico,MEX,"Mar 26, 2020",0.543
Mexico,MEX,"Mar 27, 2020",0.853
Mexico,MEX,"Mar 28, 2020",1.024
Mexico,MEX,"Mar 29, 2020",1.016
Mexico,MEX,"Mar 30, 2020",1.125
Mexico,MEX,"Mar 31, 2020",0.783
Mexico,MEX,"Apr 1, 2020",0.938
Mexico,MEX,"Apr 2, 2020",1.264
Mexico,MEX,"Apr 3, 2020",1.024
Mexico,MEX,"Apr 4, 2020",1.381
Mexico,MEX,"Apr 5, 2020",1.567
Mexico,MEX,"Apr 6, 2020",1.962
Mexico,MEX,"Apr 7, 2020",2.296
Mexico,MEX,"Apr 8, 2020",2.684
Mexico,MEX,"Apr 9, 2020",3.071
Mexico,MEX,"Apr 10, 2020",2.017
Mexico,MEX,"Apr 11, 2020",3.126
Mexico,MEX,"Apr 12, 2020",2.908
Mexico,MEX,"Apr 13, 2020",3.428
Mexico,MEX,"Apr 14, 2020",2.738
Mexico,MEX,"Apr 15, 2020",2.986
Mexico,MEX,"Apr 16, 2020",3.475
Mexico,MEX,"Apr 17, 2020",3.49
Mexico,MEX,"Apr 18, 2020",4.483
Mexico,MEX,"Apr 19, 2020",4.824
Mexico,MEX,"Apr 20, 2020",5.926
Mexico,MEX,"Apr 21, 2020",3.963
Mexico,MEX,"Apr 22, 2020",5.654
Mexico,MEX,"Apr 23, 2020",8.089
Mexico,MEX,"Apr 24, 2020",8.446
Mexico,MEX,"Apr 25, 2020",9.61
Mexico,MEX,"Apr 26, 2020",7.523
Mexico,MEX,"Apr 27, 2020",6.476
Mexico,MEX,"Apr 28, 2020",6.608
Mexico,MEX,"Apr 29, 2020",9.486
Mexico,MEX,"Apr 30, 2020",8.121
Mexico,MEX,"May 1, 2020",11.052
Mexico,MEX,"May 2, 2020",11.75
Mexico,MEX,"May 3, 2020",10.463
Moldova,MDA,"Mar 8, 2020",0.248
Moldova,MDA,"Mar 11, 2020",0.496
Moldova,MDA,"Mar 12, 2020",0.248
Moldova,MDA,"Mar 13, 2020",0.496
Moldova,MDA,"Mar 14, 2020",0.496
Moldova,MDA,"Mar 15, 2020",2.975
Moldova,MDA,"Mar 16, 2020",0.744
Moldova,MDA,"Mar 17, 2020",1.487
Moldova,MDA,"Mar 18, 2020",0.248
Moldova,MDA,"Mar 19, 2020",1.487
Moldova,MDA,"Mar 20, 2020",3.223
Moldova,MDA,"Mar 21, 2020",4.214
Moldova,MDA,"Mar 22, 2020",3.471
Moldova,MDA,"Mar 23, 2020",3.471
Moldova,MDA,"Mar 24, 2020",3.718
Moldova,MDA,"Mar 25, 2020",3.966
Moldova,MDA,"Mar 26, 2020",5.949
Moldova,MDA,"Mar 27, 2020",6.941
Moldova,MDA,"Mar 28, 2020",5.454
Moldova,MDA,"Mar 29, 2020",7.933
Moldova,MDA,"Mar 30, 2020",7.933
Moldova,MDA,"Mar 31, 2020",8.676
Moldova,MDA,"Apr 1, 2020",13.634
Moldova,MDA,"Apr 2, 2020",17.353
Moldova,MDA,"Apr 3, 2020",20.327
Moldova,MDA,"Apr 4, 2020",21.319
Moldova,MDA,"Apr 5, 2020",39.911
Moldova,MDA,"Apr 6, 2020",27.764
Moldova,MDA,"Apr 7, 2020",25.037
Moldova,MDA,"Apr 8, 2020",22.558
Moldova,MDA,"Apr 9, 2020",29.252
Moldova,MDA,"Apr 10, 2020",28.508
Moldova,MDA,"Apr 11, 2020",36.936
Moldova,MDA,"Apr 12, 2020",30.243
Moldova,MDA,"Apr 13, 2020",25.285
Moldova,MDA,"Apr 14, 2020",12.395
Moldova,MDA,"Apr 15, 2020",55.033
Moldova,MDA,"Apr 16, 2020",28.508
Moldova,MDA,"Apr 17, 2020",26.029
Moldova,MDA,"Apr 18, 2020",27.268
Moldova,MDA,"Apr 19, 2020",21.567
Moldova,MDA,"Apr 20, 2020",29.995
Moldova,MDA,"Apr 21, 2020",18.84
Moldova,MDA,"Apr 22, 2020",16.361
Moldova,MDA,"Apr 23, 2020",40.655
Moldova,MDA,"Apr 24, 2020",36.688
Moldova,MDA,"Apr 25, 2020",45.613
Moldova,MDA,"Apr 26, 2020",48.092
Moldova,MDA,"Apr 27, 2020",25.781
Moldova,MDA,"Apr 28, 2020",18.096
Moldova,MDA,"Apr 29, 2020",38.92
Moldova,MDA,"Apr 30, 2020",32.97
Moldova,MDA,"May 1, 2020",31.235
Moldova,MDA,"May 2, 2020",20.575
Moldova,MDA,"May 3, 2020",17.848
Monaco,MCO,"Feb 29, 2020",25.482
Monaco,MCO,"Mar 15, 2020",50.963
Monaco,MCO,"Mar 16, 2020",101.926
Monaco,MCO,"Mar 17, 2020",50.963
Monaco,MCO,"Mar 20, 2020",50.963
Monaco,MCO,"Mar 21, 2020",25.482
Monaco,MCO,"Mar 22, 2020",152.89
Monaco,MCO,"Mar 23, 2020",127.408
Monaco,MCO,"Mar 25, 2020",101.926
Monaco,MCO,"Mar 26, 2020",101.926
Monaco,MCO,"Mar 27, 2020",50.963
Monaco,MCO,"Mar 28, 2020",229.334
Monaco,MCO,"Mar 29, 2020",25.482
Monaco,MCO,"Mar 30, 2020",76.445
Monaco,MCO,"Mar 31, 2020",76.445
Monaco,MCO,"Apr 1, 2020",76.445
Monaco,MCO,"Apr 2, 2020",76.445
Monaco,MCO,"Apr 3, 2020",127.408
Monaco,MCO,"Apr 4, 2020",101.926
Monaco,MCO,"Apr 5, 2020",50.963
Monaco,MCO,"Apr 6, 2020",178.371
Monaco,MCO,"Apr 7, 2020",101.926
Monaco,MCO,"Apr 8, 2020",50.963
Monaco,MCO,"Apr 9, 2020",50.963
Monaco,MCO,"Apr 10, 2020",76.445
Monaco,MCO,"Apr 11, 2020",152.89
Monaco,MCO,"Apr 12, 2020",50.963
Monaco,MCO,"Apr 13, 2020",25.482
Monaco,MCO,"Apr 18, 2020",25.482
Monaco,MCO,"Apr 28, 2020",25.482
Mongolia,MNG,"Mar 10, 2020",0.305
Mongolia,MNG,"Mar 18, 2020",0.915
Mongolia,MNG,"Mar 19, 2020",0.305
Mongolia,MNG,"Mar 21, 2020",0.305
Mongolia,MNG,"Mar 22, 2020",1.22
Mongolia,MNG,"Mar 27, 2020",0.305
Mongolia,MNG,"Mar 29, 2020",0.305
Mongolia,MNG,"Apr 2, 2020",0.61
Mongolia,MNG,"Apr 7, 2020",0.305
Mongolia,MNG,"Apr 9, 2020",0.305
Mongolia,MNG,"Apr 15, 2020",4.271
Mongolia,MNG,"Apr 17, 2020",0.305
Mongolia,MNG,"Apr 20, 2020",0.305
Mongolia,MNG,"Apr 21, 2020",0.61
Mongolia,MNG,"Apr 22, 2020",0.305
Mongolia,MNG,"Apr 24, 2020",0.305
Mongolia,MNG,"Apr 26, 2020",0.61
Mongolia,MNG,"May 2, 2020",0.305
Montenegro,MNE,"Mar 18, 2020",3.184
Montenegro,MNE,"Mar 19, 2020",9.553
Montenegro,MNE,"Mar 20, 2020",7.961
Montenegro,MNE,"Mar 21, 2020",1.592
Montenegro,MNE,"Mar 23, 2020",11.145
Montenegro,MNE,"Mar 24, 2020",9.553
Montenegro,MNE,"Mar 25, 2020",31.844
Montenegro,MNE,"Mar 26, 2020",9.553
Montenegro,MNE,"Mar 27, 2020",22.291
Montenegro,MNE,"Mar 28, 2020",12.738
Montenegro,MNE,"Mar 29, 2020",14.33
Montenegro,MNE,"Mar 30, 2020",1.592
Montenegro,MNE,"Mar 31, 2020",9.553
Montenegro,MNE,"Apr 1, 2020",28.66
Montenegro,MNE,"Apr 2, 2020",22.291
Montenegro,MNE,"Apr 3, 2020",33.436
Montenegro,MNE,"Apr 4, 2020",47.766
Montenegro,MNE,"Apr 5, 2020",42.989
Montenegro,MNE,"Apr 6, 2020",20.699
Montenegro,MNE,"Apr 7, 2020",30.252
Montenegro,MNE,"Apr 8, 2020",12.738
Montenegro,MNE,"Apr 9, 2020",12.738
Montenegro,MNE,"Apr 10, 2020",4.777
Montenegro,MNE,"Apr 11, 2020",7.961
Montenegro,MNE,"Apr 12, 2020",9.553
Montenegro,MNE,"Apr 13, 2020",14.33
Montenegro,MNE,"Apr 14, 2020",3.184
Montenegro,MNE,"Apr 15, 2020",14.33
Montenegro,MNE,"Apr 16, 2020",7.961
Montenegro,MNE,"Apr 17, 2020",23.883
Montenegro,MNE,"Apr 19, 2020",6.369
Montenegro,MNE,"Apr 20, 2020",1.592
Montenegro,MNE,"Apr 21, 2020",6.369
Montenegro,MNE,"Apr 22, 2020",1.592
Montenegro,MNE,"Apr 23, 2020",3.184
Montenegro,MNE,"Apr 24, 2020",6.369
Montenegro,MNE,"Apr 26, 2020",1.592
Montenegro,MNE,"Apr 27, 2020",1.592
Montenegro,MNE,"Apr 30, 2020",1.592
Montserrat,MSR,"Mar 21, 2020",200.04
Montserrat,MSR,"Mar 27, 2020",800.16
Montserrat,MSR,"Apr 5, 2020",200.04
Montserrat,MSR,"Apr 9, 2020",600.12
Montserrat,MSR,"Apr 13, 2020",400.08
Morocco,MAR,"Mar 3, 2020",0.027
Morocco,MAR,"Mar 6, 2020",0.027
Morocco,MAR,"Mar 12, 2020",0.081
Morocco,MAR,"Mar 13, 2020",0.027
Morocco,MAR,"Mar 14, 2020",0.027
Morocco,MAR,"Mar 15, 2020",0.298
Morocco,MAR,"Mar 16, 2020",0.271
Morocco,MAR,"Mar 17, 2020",0.244
Morocco,MAR,"Mar 18, 2020",0.19
Morocco,MAR,"Mar 19, 2020",0.271
Morocco,MAR,"Mar 20, 2020",0.244
Morocco,MAR,"Mar 21, 2020",0.623
Morocco,MAR,"Mar 22, 2020",0.271
Morocco,MAR,"Mar 23, 2020",0.515
Morocco,MAR,"Mar 24, 2020",0.515
Morocco,MAR,"Mar 25, 2020",0.975
Morocco,MAR,"Mar 26, 2020",1.49
Morocco,MAR,"Mar 27, 2020",1.355
Morocco,MAR,"Mar 28, 2020",1.896
Morocco,MAR,"Mar 29, 2020",0.352
Morocco,MAR,"Mar 30, 2020",3.278
Morocco,MAR,"Mar 31, 2020",2.086
Morocco,MAR,"Apr 1, 2020",1.653
Morocco,MAR,"Apr 2, 2020",1.002
Morocco,MAR,"Apr 3, 2020",1.463
Morocco,MAR,"Apr 5, 2020",5.717
Morocco,MAR,"Apr 6, 2020",2.763
Morocco,MAR,"Apr 7, 2020",2.682
Morocco,MAR,"Apr 8, 2020",1.734
